Dimension,NNZ_per_row,Sparsity,TACO_Time
498,374,0.75,0.124009,
499,375,0.75,0.119904,
500,375,0.75,0.122548,
501,376,0.75,0.123902,
502,377,0.75,0.125127,
503,378,0.75,0.123803,
504,378,0.75,0.125783,
505,379,0.75,0.121123,
506,380,0.75,0.124739,
507,381,0.75,0.124498,
508,381,0.75,0.121867,
509,382,0.75,0.124647,
510,383,0.75,0.125433,
511,384,0.75,0.126646,
512,384,0.75,0.125155,
513,385,0.75,0.126086,
514,386,0.75,0.129179,
515,387,0.75,0.127499,
516,387,0.75,0.127211,
517,388,0.75,0.127952,
518,389,0.75,0.126504,
519,390,0.75,0.128949,
520,390,0.75,0.125072,
521,391,0.75,0.127643,
522,392,0.75,0.130511,
523,393,0.75,0.128969,
524,393,0.75,0.129543,
525,394,0.75,0.128968,
526,395,0.75,0.128837,
527,396,0.75,0.128782,
528,396,0.75,0.13123,
529,397,0.75,0.130455,
530,398,0.75,0.130012,
531,399,0.75,0.129111,
532,399,0.75,0.129642,
533,400,0.75,0.130067,
534,401,0.75,0.131204,
535,402,0.75,0.132867,
536,402,0.75,0.131176,
537,403,0.75,0.131666,
538,404,0.75,0.130898,
539,405,0.75,0.13188,
540,405,0.75,0.133714,
541,406,0.75,0.133739,
542,407,0.75,0.13441,
543,408,0.75,0.132614,
544,408,0.75,0.133519,
545,409,0.75,0.137967,
546,410,0.75,0.134136,
547,411,0.75,0.133424,
548,411,0.75,0.133819,
549,412,0.75,0.132828,
550,413,0.75,0.134208,
551,414,0.75,0.134894,
552,414,0.75,0.138047,
553,415,0.75,0.134465,
554,416,0.75,0.136776,
555,417,0.75,0.135781,
556,417,0.75,0.136061,
557,418,0.75,0.139086,
558,419,0.75,0.138495,
559,420,0.75,0.138368,
560,420,0.75,0.135905,
561,421,0.75,0.137769,
562,422,0.75,0.141871,
563,423,0.75,0.136922,
564,423,0.75,0.139524,
565,424,0.75,0.13986,
566,425,0.75,0.140977,
567,426,0.75,0.139409,
568,426,0.75,0.139504,
569,427,0.75,0.139563,
570,428,0.75,0.1392,
571,429,0.75,0.14103,
572,429,0.75,0.139484,
573,430,0.75,0.142026,
574,431,0.75,0.139922,
575,432,0.75,0.142192,
576,432,0.75,0.143486,
577,433,0.75,0.142503,
578,434,0.75,0.143582,
579,435,0.75,0.142485,
580,435,0.75,0.143421,
581,436,0.75,0.142556,
582,437,0.75,0.142234,
583,438,0.75,0.143297,
584,438,0.75,0.142521,
585,439,0.75,0.145041,
586,440,0.75,0.142535,
587,441,0.75,0.145016,
588,441,0.75,0.147205,
589,442,0.75,0.143375,
590,443,0.75,0.147605,
591,444,0.75,0.143549,
592,444,0.75,0.149249,
593,445,0.75,0.147063,
594,446,0.75,0.148535,
595,447,0.75,0.147842,
596,447,0.75,0.14744,
597,448,0.75,0.147063,
598,449,0.75,0.14771,
599,450,0.75,0.150605,
600,450,0.75,0.148596,
601,451,0.75,0.147386,
602,452,0.75,0.148889,
603,453,0.75,0.151484,
604,453,0.75,0.150699,
605,454,0.75,0.146998,
606,455,0.75,0.149001,
607,456,0.75,0.153162,
608,456,0.75,0.150735,
609,457,0.75,0.148403,
610,458,0.75,0.151412,
611,459,0.75,0.150594,
612,459,0.75,0.151471,
613,460,0.75,0.151204,
614,461,0.75,0.152807,
615,462,0.75,0.154006,
616,462,0.75,0.152555,
617,463,0.75,0.152838,
618,464,0.75,0.152429,
619,465,0.75,0.153073,
620,465,0.75,0.154288,
621,466,0.75,0.152984,
622,467,0.75,0.155549,
623,468,0.75,0.153896,
624,468,0.75,0.155639,
625,469,0.75,0.157502,
626,470,0.75,0.160199,
627,471,0.75,0.156345,
628,471,0.75,0.155435,
629,472,0.75,0.15252,
630,473,0.75,0.158379,
631,474,0.75,0.15602,
632,474,0.75,0.160465,
633,475,0.75,0.158512,
634,476,0.75,0.157194,
635,477,0.75,0.158021,
636,477,0.75,0.157449,
637,478,0.75,0.158307,
638,479,0.75,0.159043,
639,480,0.75,0.161232,
640,480,0.75,0.159402,
641,481,0.75,0.158038,
642,482,0.75,0.161481,
643,483,0.75,0.158075,
644,483,0.75,0.16061,
645,484,0.75,0.164676,
646,485,0.75,0.161543,
647,486,0.75,0.16104,
648,486,0.75,0.162872,
649,487,0.75,0.160184,
650,488,0.75,0.162487,
651,489,0.75,0.164058,
652,489,0.75,0.164744,
653,490,0.75,0.167995,
654,491,0.75,0.165046,
655,492,0.75,0.163507,
656,492,0.75,0.163211,
657,493,0.75,0.165036,
658,494,0.75,0.164319,
659,495,0.75,0.163944,
660,495,0.75,0.166291,
661,496,0.75,0.166634,
662,497,0.75,0.166508,
663,498,0.75,0.167957,
664,498,0.75,0.170085,
665,499,0.75,0.168174,
666,500,0.75,0.167974,
667,501,0.75,0.167702,
668,501,0.75,0.168841,
669,502,0.75,0.167949,
670,503,0.75,0.171209,
671,504,0.75,0.168086,
672,504,0.75,0.168451,
673,505,0.75,0.169322,
674,506,0.75,0.167775,
675,507,0.75,0.168583,
676,507,0.75,0.17211,
677,508,0.75,0.169923,
678,509,0.75,0.17189,
679,510,0.75,0.171604,
680,510,0.75,0.170331,
681,511,0.75,0.172297,
682,512,0.75,0.173219,
683,513,0.75,0.172775,
684,513,0.75,0.174627,
685,514,0.75,0.172571,
686,515,0.75,0.176246,
687,516,0.75,0.174119,
688,516,0.75,0.173614,
689,517,0.75,0.174068,
690,518,0.75,0.173849,
691,519,0.75,0.175061,
692,519,0.75,0.175884,
693,520,0.75,0.173973,
694,521,0.75,0.174861,
695,522,0.75,0.177721,
696,522,0.75,0.177346,
697,523,0.75,0.177568,
698,524,0.75,0.17579,
699,525,0.75,0.178669,
700,525,0.75,0.177977,
701,526,0.75,0.179028,
702,527,0.75,0.176642,
703,528,0.75,0.18089,
704,528,0.75,0.179702,
705,529,0.75,0.175407,
706,530,0.75,0.179765,
707,531,0.75,0.179343,
708,531,0.75,0.179949,
709,532,0.75,0.182707,
710,533,0.75,0.180128,
711,534,0.75,0.179784,
712,534,0.75,0.180295,
713,535,0.75,0.182618,
714,536,0.75,0.183204,
715,537,0.75,0.181582,
716,537,0.75,0.181346,
717,538,0.75,0.182418,
718,539,0.75,0.18421,
719,540,0.75,0.182601,
720,540,0.75,0.182968,
721,541,0.75,0.183009,
722,542,0.75,0.186521,
723,543,0.75,0.185058,
724,543,0.75,0.185145,
725,544,0.75,0.185546,
726,545,0.75,0.187097,
727,546,0.75,0.184771,
728,546,0.75,0.184668,
729,547,0.75,0.189346,
730,548,0.75,0.187519,
731,549,0.75,0.186921,
732,549,0.75,0.187354,
733,550,0.75,0.187127,
734,551,0.75,0.187856,
735,552,0.75,0.189545,
736,552,0.75,0.188539,
737,553,0.75,0.189414,
738,554,0.75,0.188161,
739,555,0.75,0.189399,
740,555,0.75,0.190151,
741,556,0.75,0.189873,
742,557,0.75,0.191969,
743,558,0.75,0.193471,
744,558,0.75,0.195539,
745,559,0.75,0.190815,
746,560,0.75,0.19189,
747,561,0.75,0.191676,
748,561,0.75,0.195859,
749,562,0.75,0.196187,
750,563,0.75,0.192477,
751,564,0.75,0.191726,
752,564,0.75,0.197145,
753,565,0.75,0.195025,
754,566,0.75,0.194185,
755,567,0.75,0.198296,
756,567,0.75,0.196696,
757,568,0.75,0.195838,
758,569,0.75,0.196397,
759,570,0.75,0.197633,
760,570,0.75,0.198339,
761,571,0.75,0.194843,
762,572,0.75,0.199205,
763,573,0.75,0.199867,
764,573,0.75,0.199459,
765,574,0.75,0.197606,
766,575,0.75,0.198362,
767,576,0.75,0.200366,
768,576,0.75,0.200942,
769,577,0.75,0.198407,
770,578,0.75,0.199482,
771,579,0.75,0.199995,
772,579,0.75,0.20236,
773,580,0.75,0.200189,
774,581,0.75,0.200272,
775,582,0.75,0.203632,
776,582,0.75,0.202977,
777,583,0.75,0.201194,
778,584,0.75,0.202763,
779,585,0.75,0.200763,
780,585,0.75,0.204728,
781,586,0.75,0.20613,
782,587,0.75,0.203176,
783,588,0.75,0.203406,
784,588,0.75,0.203908,
785,589,0.75,0.204651,
786,590,0.75,0.206443,
787,591,0.75,0.205693,
788,591,0.75,0.20543,
789,592,0.75,0.208065,
790,593,0.75,0.206236,
791,594,0.75,0.208277,
792,594,0.75,0.207528,
793,595,0.75,0.207054,
794,596,0.75,0.210667,
795,597,0.75,0.207821,
796,597,0.75,0.211368,
797,598,0.75,0.208783,
798,599,0.75,0.21112,
799,600,0.75,0.212039,
800,600,0.75,0.212003,
801,601,0.75,0.211204,
802,602,0.75,0.210762,
803,603,0.75,0.211361,
804,603,0.75,0.212526,
805,604,0.75,0.210684,
806,605,0.75,0.213311,
807,606,0.75,0.212423,
808,606,0.75,0.211943,
809,607,0.75,0.214811,
810,608,0.75,0.21319,
811,609,0.75,0.216506,
812,609,0.75,0.213148,
813,610,0.75,0.214434,
814,611,0.75,0.217326,
815,612,0.75,0.214964,
816,612,0.75,0.216002,
817,613,0.75,0.214658,
818,614,0.75,0.216264,
819,615,0.75,0.216608,
820,615,0.75,0.217006,
821,616,0.75,0.214153,
822,617,0.75,0.217818,
823,618,0.75,0.220452,
824,618,0.75,0.218288,
825,619,0.75,0.219328,
826,620,0.75,0.219986,
827,621,0.75,0.220099,
828,621,0.75,0.219976,
829,622,0.75,0.221563,
830,623,0.75,0.222119,
831,624,0.75,0.220432,
832,624,0.75,0.223434,
833,625,0.75,0.223314,
834,626,0.75,0.224285,
835,627,0.75,0.221772,
836,627,0.75,0.223227,
837,628,0.75,0.224389,
838,629,0.75,0.223733,
839,630,0.75,0.224344,
840,630,0.75,0.227579,
841,631,0.75,0.226787,
842,632,0.75,0.227012,
843,633,0.75,0.227854,
844,633,0.75,0.229988,
845,634,0.75,0.227835,
846,635,0.75,0.230588,
847,636,0.75,0.227043,
848,636,0.75,0.231538,
849,637,0.75,0.228969,
850,638,0.75,0.231591,
851,639,0.75,0.232457,
852,639,0.75,0.230966,
853,640,0.75,0.235224,
854,641,0.75,0.233488,
855,642,0.75,0.231564,
856,642,0.75,0.233263,
857,643,0.75,0.231652,
858,644,0.75,0.232613,
859,645,0.75,0.234184,
860,645,0.75,0.233336,
861,646,0.75,0.233369,
862,647,0.75,0.232911,
863,648,0.75,0.234773,
864,648,0.75,0.234297,
865,649,0.75,0.235662,
866,650,0.75,0.239338,
867,651,0.75,0.237758,
868,651,0.75,0.237293,
869,652,0.75,0.237084,
870,653,0.75,0.238204,
871,654,0.75,0.235359,
872,654,0.75,0.239156,
873,655,0.75,0.241013,
874,656,0.75,0.239481,
875,657,0.75,0.239448,
876,657,0.75,0.240367,
877,658,0.75,0.238873,
878,659,0.75,0.240474,
879,660,0.75,0.242634,
880,660,0.75,0.244041,
881,661,0.75,0.24155,
882,662,0.75,0.242162,
883,663,0.75,0.243076,
884,663,0.75,0.244234,
885,664,0.75,0.243999,
886,665,0.75,0.243317,
887,666,0.75,0.243338,
888,666,0.75,0.247755,
889,667,0.75,0.242278,
890,668,0.75,0.246952,
891,669,0.75,0.247434,
892,669,0.75,0.250195,
893,670,0.75,0.246904,
894,671,0.75,0.247603,
895,672,0.75,0.249881,
896,672,0.75,0.248861,
897,673,0.75,0.249066,
898,674,0.75,0.252536,
899,675,0.75,0.251191,
900,675,0.75,0.250616,
901,676,0.75,0.251961,
902,677,0.75,0.249183,
903,678,0.75,0.251556,
904,678,0.75,0.252901,
905,679,0.75,0.254522,
906,680,0.75,0.251422,
907,681,0.75,0.253625,
908,681,0.75,0.253152,
909,682,0.75,0.254138,
910,683,0.75,0.255756,
911,684,0.75,0.254374,
912,684,0.75,0.257293,
913,685,0.75,0.254047,
914,686,0.75,0.255157,
915,687,0.75,0.256315,
916,687,0.75,0.256666,
917,688,0.75,0.258388,
918,689,0.75,0.259119,
919,690,0.75,0.258231,
920,690,0.75,0.260423,
921,691,0.75,0.257975,
922,692,0.75,0.258371,
923,693,0.75,0.260404,
924,693,0.75,0.260283,
925,694,0.75,0.260398,
926,695,0.75,0.260784,
927,696,0.75,0.263168,
928,696,0.75,0.261222,
929,697,0.75,0.262659,
930,698,0.75,0.260838,
931,699,0.75,0.2634,
932,699,0.75,0.263803,
933,700,0.75,0.265217,
934,701,0.75,0.26013,
935,702,0.75,0.26538,
936,702,0.75,0.26276,
937,703,0.75,0.263949,
938,704,0.75,0.265705,
939,705,0.75,0.265972,
940,705,0.75,0.265258,
941,706,0.75,0.267902,
942,707,0.75,0.268517,
943,708,0.75,0.268923,
944,708,0.75,0.267731,
945,709,0.75,0.271786,
946,710,0.75,0.267531,
947,711,0.75,0.26843,
948,711,0.75,0.268284,
949,712,0.75,0.270954,
950,713,0.75,0.27092,
951,714,0.75,0.272605,
952,714,0.75,0.273346,
953,715,0.75,0.275295,
954,716,0.75,0.270948,
955,717,0.75,0.274944,
956,717,0.75,0.274575,
957,718,0.75,0.272492,
958,719,0.75,0.273271,
959,720,0.75,0.273399,
960,720,0.75,0.274309,
961,721,0.75,0.274248,
962,722,0.75,0.276687,
963,723,0.75,0.27628,
964,723,0.75,0.27602,
965,724,0.75,0.276558,
966,725,0.75,0.276619,
967,726,0.75,0.279283,
968,726,0.75,0.278969,
969,727,0.75,0.277586,
970,728,0.75,0.275449,
971,729,0.75,0.278715,
972,729,0.75,0.279036,
973,730,0.75,0.28076,
974,731,0.75,0.281537,
975,732,0.75,0.279301,
976,732,0.75,0.27813,
977,733,0.75,0.2827,
978,734,0.75,0.283882,
979,735,0.75,0.283883,
980,735,0.75,0.282032,
981,736,0.75,0.283891,
982,737,0.75,0.282276,
983,738,0.75,0.285443,
984,738,0.75,0.282486,
985,739,0.75,0.286812,
986,740,0.75,0.285592,
987,741,0.75,0.281517,
988,741,0.75,0.288954,
989,742,0.75,0.288239,
990,743,0.75,0.283451,
991,744,0.75,0.288521,
992,744,0.75,0.289891,
993,745,0.75,0.288632,
994,746,0.75,0.288071,
995,747,0.75,0.291546,
996,747,0.75,0.290524,
997,748,0.75,0.288512,
998,749,0.75,0.292992,
999,750,0.75,0.291177,
